,date,store_nbr,family,sales,onpromotion,oil_price,Additional_Local,Additional_National,Bridge_National,Event_National,Holiday_Local,Holiday_National,Holiday_Regional,Moved_Local,Moved_National,Transfer_Local,Transfer_National,day_of_month,day_of_week,month,year,sales_lag16,sales_lag21,sales_window7_lag21,sales_lag30,sales_window9_lag30
2870584,2017-06-03,52,Grocery ii,35.0,0,47.586666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,6,2017,17.0,74.0,48.714285714285715,26.0,47.0
2872366,2017-06-04,52,Grocery ii,60.0,0,47.49333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,6,6,2017,24.0,55.0,47.285714285714285,86.0,44.666666666666664
2874148,2017-06-05,52,Grocery ii,33.0,0,47.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,6,2017,49.0,36.0,41.714285714285715,58.0,43.888888888888886
2875930,2017-06-06,52,Grocery ii,51.0,0,48.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,6,2017,52.0,22.0,37.285714285714285,63.0,47.44444444444444
2877712,2017-06-07,52,Grocery ii,114.0,0,45.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2,6,2017,47.0,33.0,33.714285714285715,31.0,49.111111111111114
2879494,2017-06-08,52,Grocery ii,42.0,0,45.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,3,6,2017,21.0,17.0,33.285714285714285,24.0,54.44444444444444
2881276,2017-06-09,52,Grocery ii,14.0,0,45.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,4,6,2017,29.0,24.0,34.857142857142854,43.0,51.0
2883058,2017-06-10,52,Grocery ii,44.0,0,45.913333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,5,6,2017,16.0,49.0,34.714285714285715,56.0,48.55555555555556
2884840,2017-06-11,52,Grocery ii,53.0,0,46.00666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,6,6,2017,63.0,52.0,34.142857142857146,55.0,44.0
2886622,2017-06-12,52,Grocery ii,28.0,0,46.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,6,2017,44.0,47.0,34.0,74.0,44.22222222222222
2888404,2017-06-13,52,Grocery ii,27.0,0,46.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,1,6,2017,52.0,21.0,39.57142857142857,55.0,43.44444444444444
2890186,2017-06-14,52,Grocery ii,48.0,0,44.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2,6,2017,26.0,29.0,38.857142857142854,36.0,41.333333333333336
2891968,2017-06-15,52,Grocery ii,15.0,0,44.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,3,6,2017,33.0,16.0,38.857142857142854,22.0,40.55555555555556
2893750,2017-06-16,52,Grocery ii,51.0,0,44.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,4,6,2017,59.0,63.0,35.857142857142854,33.0,40.22222222222222
2895532,2017-06-17,52,Grocery ii,58.0,0,44.56666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,5,6,2017,55.0,44.0,37.57142857142857,17.0,37.22222222222222
2897314,2017-06-18,52,Grocery ii,37.0,0,44.403333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,6,6,2017,58.0,52.0,41.857142857142854,24.0,33.44444444444444
2899096,2017-06-19,52,Grocery ii,22.0,0,44.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0,6,2017,35.0,26.0,47.42857142857143,49.0,32.666666666666664
2900878,2017-06-20,52,Grocery ii,34.0,0,43.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,1,6,2017,60.0,33.0,46.714285714285715,52.0,32.0
2902660,2017-06-21,52,Grocery ii,23.0,0,42.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,2,6,2017,33.0,59.0,45.42857142857143,47.0,35.333333333333336
2904442,2017-06-22,52,Grocery ii,23.0,1,42.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,3,6,2017,51.0,55.0,46.57142857142857,21.0,38.333333333333336
2906224,2017-06-23,52,Grocery ii,30.0,0,42.86,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23,4,6,2017,114.0,58.0,47.57142857142857,29.0,41.44444444444444
2908006,2017-06-24,52,Grocery ii,42.0,0,42.986666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,5,6,2017,42.0,35.0,50.142857142857146,16.0,38.888888888888886
2909788,2017-06-25,52,Grocery ii,45.0,1,43.11333333333334,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,25,6,6,2017,14.0,60.0,58.0,63.0,36.77777777777778
2911570,2017-06-26,52,Grocery ii,49.0,1,43.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,6,2017,44.0,33.0,56.142857142857146,44.0,38.111111111111114
2913352,2017-06-27,52,Grocery ii,24.0,0,44.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,1,6,2017,53.0,51.0,49.857142857142854,52.0,41.888888888888886
2915134,2017-06-28,52,Grocery ii,26.0,0,44.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,2,6,2017,28.0,114.0,51.142857142857146,26.0,45.111111111111114
2916916,2017-06-29,52,Grocery ii,24.0,0,44.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,3,6,2017,27.0,42.0,50.142857142857146,33.0,47.22222222222222
2918698,2017-06-30,52,Grocery ii,29.0,0,46.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,4,6,2017,48.0,14.0,49.42857142857143,59.0,46.888888888888886
2920480,2017-07-01,52,Grocery ii,53.0,1,45.838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,7,2017,15.0,44.0,46.0,55.0,45.666666666666664
2922262,2017-07-02,52,Grocery ii,23.0,1,45.656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6,7,2017,51.0,53.0,36.57142857142857,58.0,45.55555555555556
2924044,2017-07-03,52,Grocery ii,55.0,0,45.474000000000004,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,7,2017,58.0,28.0,32.714285714285715,35.0,55.333333333333336
2925826,2017-07-04,52,Grocery ii,17.0,1,45.292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,7,2017,37.0,27.0,38.0,60.0,56.333333333333336
2927608,2017-07-05,52,Grocery ii,45.0,0,45.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,7,2017,22.0,48.0,40.0,33.0,51.333333333333336
2929390,2017-07-06,52,Grocery ii,29.0,1,45.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3,7,2017,34.0,15.0,37.714285714285715,51.0,50.111111111111114
2931172,2017-07-07,52,Grocery ii,52.0,0,44.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,4,7,2017,23.0,51.0,36.857142857142854,114.0,49.55555555555556
2932954,2017-07-08,52,Grocery ii,45.0,0,44.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,5,7,2017,23.0,58.0,37.857142857142854,42.0,48.77777777777778
2934736,2017-07-09,52,Grocery ii,52.0,0,44.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,6,7,2017,30.0,37.0,34.285714285714285,14.0,45.111111111111114
2936518,2017-07-10,52,Grocery ii,86.0,0,44.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,7,2017,42.0,22.0,35.42857142857143,44.0,46.77777777777778
2938300,2017-07-11,52,Grocery ii,28.0,0,45.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,1,7,2017,45.0,34.0,32.42857142857143,53.0,42.77777777777778
2940082,2017-07-12,52,Grocery ii,45.0,2,45.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2,7,2017,49.0,23.0,30.142857142857142,28.0,35.77777777777778
2941864,2017-07-13,52,Grocery ii,57.0,1,46.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,3,7,2017,24.0,23.0,31.285714285714285,27.0,37.55555555555556
2943646,2017-07-14,52,Grocery ii,124.0,1,46.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,4,7,2017,26.0,30.0,35.142857142857146,48.0,40.111111111111114
2945428,2017-07-15,52,Grocery ii,93.0,1,46.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,5,7,2017,24.0,42.0,33.714285714285715,15.0,37.666666666666664
2947210,2017-07-16,52,Grocery ii,199.0,1,46.190000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,6,7,2017,29.0,45.0,34.142857142857146,51.0,35.55555555555556
2948992,2017-07-17,52,Grocery ii,80.0,1,46.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0,7,2017,53.0,49.0,34.285714285714285,58.0,35.0
2950774,2017-07-18,52,Grocery ii,64.0,1,46.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,1,7,2017,23.0,24.0,34.142857142857146,37.0,34.55555555555556
2952556,2017-07-19,52,Grocery ii,22.0,0,47.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,2,7,2017,55.0,26.0,35.714285714285715,22.0,32.55555555555556
2954338,2017-07-20,52,Grocery ii,41.0,1,46.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,3,7,2017,17.0,24.0,32.57142857142857,34.0,35.55555555555556
2956120,2017-07-21,52,Grocery ii,49.0,1,45.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,4,7,2017,45.0,29.0,33.42857142857143,23.0,34.888888888888886
2957902,2017-07-22,52,Grocery ii,67.0,1,45.92333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,5,7,2017,29.0,53.0,32.42857142857143,23.0,33.888888888888886
2959684,2017-07-23,52,Grocery ii,64.0,1,46.06666666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23,6,7,2017,52.0,23.0,35.142857142857146,30.0,32.44444444444444
2961466,2017-07-24,52,Grocery ii,91.0,1,46.21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,7,2017,45.0,55.0,35.857142857142854,42.0,32.888888888888886
2963248,2017-07-25,52,Grocery ii,46.0,1,47.77,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,1,7,2017,52.0,17.0,39.142857142857146,45.0,31.77777777777778
2965030,2017-07-26,52,Grocery ii,63.0,1,48.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,2,7,2017,86.0,45.0,38.0,49.0,32.44444444444444
2966812,2017-07-27,52,Grocery ii,44.0,1,49.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,3,7,2017,28.0,29.0,42.142857142857146,24.0,35.77777777777778
2968594,2017-07-28,52,Grocery ii,66.0,1,49.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,4,7,2017,45.0,52.0,46.57142857142857,26.0,35.0
2970376,2017-07-29,52,Grocery ii,116.0,1,49.88333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,5,7,2017,57.0,45.0,48.142857142857146,24.0,36.44444444444444
2972158,2017-07-30,52,Grocery ii,78.0,1,50.04666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,6,7,2017,124.0,52.0,48.142857142857146,29.0,33.333333333333336
2973940,2017-07-31,52,Grocery ii,118.0,1,50.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0,7,2017,93.0,86.0,52.142857142857146,53.0,32.888888888888886
2975722,2017-08-01,52,Grocery ii,46.0,1,49.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,8,2017,199.0,28.0,62.42857142857143,23.0,33.44444444444444
2977504,2017-08-02,52,Grocery ii,99.0,1,49.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,8,2017,80.0,45.0,69.28571428571429,55.0,36.333333333333336
2979286,2017-08-03,52,Grocery ii,58.0,0,49.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,8,2017,64.0,57.0,90.28571428571429,17.0,38.666666666666664
2981068,2017-08-04,52,Grocery ii,54.0,0,49.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,8,2017,22.0,124.0,89.42857142857143,45.0,41.22222222222222
2982850,2017-08-05,52,Grocery ii,40.0,0,49.50333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5,8,2017,41.0,93.0,94.57142857142857,29.0,44.888888888888886
2984632,2017-08-06,52,Grocery ii,87.0,0,49.43666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,6,8,2017,49.0,199.0,91.28571428571429,52.0,45.44444444444444
2986414,2017-08-07,52,Grocery ii,40.0,0,49.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,8,2017,67.0,80.0,89.0,45.0,44.333333333333336
2988196,2017-08-08,52,Grocery ii,32.0,0,49.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1,8,2017,64.0,64.0,78.28571428571429,52.0,48.77777777777778
2989978,2017-08-09,52,Grocery ii,31.0,0,49.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2,8,2017,91.0,22.0,74.57142857142857,86.0,57.55555555555556
2991760,2017-08-10,52,Grocery ii,34.0,0,48.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,3,8,2017,46.0,41.0,55.285714285714285,28.0,64.66666666666667
2993542,2017-08-11,52,Grocery ii,68.0,0,48.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11,4,8,2017,63.0,49.0,56.857142857142854,45.0,81.0
2995324,2017-08-12,52,Grocery ii,41.0,0,48.403333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,5,8,2017,44.0,67.0,54.285714285714285,57.0,84.88888888888889
2997106,2017-08-13,52,Grocery ii,48.0,0,47.99666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,6,8,2017,66.0,64.0,60.142857142857146,124.0,86.22222222222223
2998888,2017-08-14,52,Grocery ii,29.0,0,47.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,8,2017,116.0,91.0,60.57142857142857,93.0,79.11111111111111
3000670,2017-08-15,52,Grocery ii,30.0,0,47.57,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15,1,8,2017,78.0,46.0,63.0,199.0,80.55555555555556
