,date,store_nbr,family,sales,onpromotion,oil_price,Additional_Local,Additional_National,Bridge_National,Event_National,Holiday_Local,Holiday_National,Holiday_Regional,Moved_Local,Moved_National,Transfer_Local,Transfer_National,day_of_month,day_of_week,month,year,sales_lag16,sales_lag21,sales_window7_lag21,sales_lag30,sales_window9_lag30
2891974,2017-06-15,52,Ladieswear,9.0,0,44.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,3,6,2017,0.0,6.0,11.428571428571429,5.0,10.222222222222221
2893756,2017-06-16,52,Ladieswear,6.0,0,44.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,4,6,2017,8.0,21.0,11.428571428571429,10.0,15.0
2895538,2017-06-17,52,Ladieswear,15.0,0,44.56666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,5,6,2017,12.0,17.0,11.142857142857142,6.0,12.444444444444445
2897320,2017-06-18,52,Ladieswear,18.0,0,44.403333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,6,6,2017,3.0,23.0,11.142857142857142,11.0,11.0
2899102,2017-06-19,52,Ladieswear,9.0,0,44.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0,6,2017,13.0,3.0,12.0,6.0,10.777777777777779
2900884,2017-06-20,52,Ladieswear,7.0,0,43.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,1,6,2017,19.0,0.0,9.428571428571429,46.0,10.88888888888889
2902666,2017-06-21,52,Ladieswear,5.0,0,42.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,2,6,2017,7.0,8.0,8.857142857142858,3.0,12.11111111111111
2904448,2017-06-22,52,Ladieswear,5.0,0,42.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,3,6,2017,1.0,12.0,8.285714285714286,2.0,13.333333333333334
2906230,2017-06-23,52,Ladieswear,1.0,0,42.86,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23,4,6,2017,4.0,3.0,8.857142857142858,8.0,14.666666666666666
2908012,2017-06-24,52,Ladieswear,8.0,0,42.986666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,5,6,2017,6.0,13.0,9.0,6.0,14.333333333333334
2909794,2017-06-25,52,Ladieswear,10.0,0,43.11333333333334,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,25,6,6,2017,4.0,19.0,8.428571428571429,21.0,9.222222222222221
2911576,2017-06-26,52,Ladieswear,30.0,0,43.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,6,2017,13.0,7.0,7.571428571428571,17.0,9.777777777777779
2913358,2017-06-27,52,Ladieswear,4.0,0,44.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,1,6,2017,18.0,1.0,7.714285714285714,23.0,10.88888888888889
2915140,2017-06-28,52,Ladieswear,6.0,0,44.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,2,6,2017,8.0,4.0,7.714285714285714,3.0,10.333333333333334
2916922,2017-06-29,52,Ladieswear,8.0,0,44.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,3,6,2017,6.0,6.0,7.571428571428571,0.0,11.11111111111111
2918704,2017-06-30,52,Ladieswear,3.0,0,46.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,4,6,2017,16.0,4.0,7.714285714285714,8.0,10.88888888888889
2920486,2017-07-01,52,Ladieswear,9.0,0,45.838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,7,2017,9.0,13.0,8.428571428571429,12.0,9.777777777777779
2922268,2017-07-02,52,Ladieswear,22.0,0,45.656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6,7,2017,6.0,18.0,10.142857142857142,3.0,7.333333333333333
2924050,2017-07-03,52,Ladieswear,6.0,0,45.474000000000004,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,7,2017,15.0,8.0,10.571428571428571,13.0,7.444444444444445
2925832,2017-07-04,52,Ladieswear,12.0,0,45.292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,7,2017,18.0,6.0,10.857142857142858,19.0,8.11111111111111
2927614,2017-07-05,52,Ladieswear,6.0,0,45.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,7,2017,9.0,16.0,11.142857142857142,7.0,7.666666666666667
2929396,2017-07-06,52,Ladieswear,10.0,0,45.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3,7,2017,7.0,9.0,11.142857142857142,1.0,7.777777777777778
2931178,2017-07-07,52,Ladieswear,5.0,0,44.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,4,7,2017,5.0,6.0,11.285714285714286,4.0,9.444444444444445
2932960,2017-07-08,52,Ladieswear,12.0,0,44.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,5,7,2017,5.0,15.0,11.428571428571429,6.0,8.88888888888889
2934742,2017-07-09,52,Ladieswear,22.0,0,44.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,6,7,2017,1.0,18.0,9.857142857142858,4.0,7.444444444444445
2936524,2017-07-10,52,Ladieswear,7.0,0,44.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,7,2017,8.0,9.0,9.285714285714286,13.0,8.444444444444445
2938306,2017-07-11,52,Ladieswear,5.0,0,45.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,1,7,2017,10.0,7.0,8.571428571428571,18.0,9.333333333333334
2940088,2017-07-12,52,Ladieswear,10.0,0,45.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2,7,2017,30.0,5.0,7.571428571428571,8.0,9.555555555555555
2941870,2017-07-13,52,Ladieswear,8.0,0,46.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,3,7,2017,4.0,5.0,6.428571428571429,6.0,10.555555555555555
2943652,2017-07-14,52,Ladieswear,12.0,0,46.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,4,7,2017,6.0,1.0,9.428571428571429,16.0,12.11111111111111
2945434,2017-07-15,52,Ladieswear,7.0,0,46.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,5,7,2017,8.0,8.0,9.0,9.0,11.666666666666666
2947216,2017-07-16,52,Ladieswear,9.0,0,46.190000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,6,7,2017,3.0,10.0,9.142857142857142,6.0,10.444444444444445
2948998,2017-07-17,52,Ladieswear,7.0,0,46.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0,7,2017,9.0,30.0,9.571428571428571,15.0,10.11111111111111
2950780,2017-07-18,52,Ladieswear,7.0,0,46.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,1,7,2017,22.0,4.0,9.857142857142858,18.0,10.0
2952562,2017-07-19,52,Ladieswear,0.0,0,47.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,2,7,2017,6.0,6.0,10.0,9.0,8.333333333333334
2954344,2017-07-20,52,Ladieswear,4.0,0,46.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,3,7,2017,12.0,8.0,11.714285714285714,7.0,8.222222222222221
2956126,2017-07-21,52,Ladieswear,3.0,0,45.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,4,7,2017,6.0,3.0,8.285714285714286,5.0,8.666666666666666
2957908,2017-07-22,52,Ladieswear,16.0,0,45.92333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,5,7,2017,10.0,9.0,9.428571428571429,5.0,10.333333333333334
2959690,2017-07-23,52,Ladieswear,14.0,0,46.06666666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23,6,7,2017,5.0,22.0,9.428571428571429,1.0,8.777777777777779
2961472,2017-07-24,52,Ladieswear,8.0,0,46.21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,7,2017,12.0,6.0,9.714285714285714,8.0,8.444444444444445
2963254,2017-07-25,52,Ladieswear,3.0,0,47.77,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,1,7,2017,22.0,12.0,10.0,10.0,8.555555555555555
2965036,2017-07-26,52,Ladieswear,9.0,0,48.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,2,7,2017,7.0,6.0,10.428571428571429,30.0,8.333333333333334
2966818,2017-07-27,52,Ladieswear,8.0,0,49.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,3,7,2017,5.0,10.0,10.428571428571429,4.0,8.777777777777779
2968600,2017-07-28,52,Ladieswear,5.0,0,49.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,4,7,2017,10.0,5.0,10.571428571428571,6.0,11.11111111111111
2970382,2017-07-29,52,Ladieswear,21.0,0,49.88333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,5,7,2017,8.0,12.0,9.571428571428571,8.0,10.88888888888889
2972164,2017-07-30,52,Ladieswear,11.0,0,50.04666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,6,7,2017,12.0,22.0,10.142857142857142,3.0,11.11111111111111
2973946,2017-07-31,52,Ladieswear,11.0,0,50.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0,7,2017,7.0,7.0,9.857142857142858,9.0,8.444444444444445
2975728,2017-08-01,52,Ladieswear,10.0,0,49.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,8,2017,9.0,5.0,10.857142857142858,22.0,9.11111111111111
2977510,2017-08-02,52,Ladieswear,6.0,0,49.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,8,2017,7.0,10.0,10.142857142857142,6.0,9.0
2979292,2017-08-03,52,Ladieswear,11.0,0,49.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,8,2017,7.0,8.0,8.285714285714286,12.0,9.444444444444445
2981074,2017-08-04,52,Ladieswear,5.0,0,49.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,8,2017,0.0,12.0,8.285714285714286,6.0,11.555555555555555
2982856,2017-08-05,52,Ladieswear,8.0,0,49.50333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5,8,2017,4.0,7.0,8.571428571428571,10.0,11.333333333333334
2984638,2017-08-06,52,Ladieswear,17.0,0,49.43666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,6,8,2017,3.0,9.0,7.142857142857143,5.0,9.444444444444445
2986420,2017-08-07,52,Ladieswear,12.0,0,49.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,8,2017,16.0,7.0,6.571428571428571,12.0,9.88888888888889
2988202,2017-08-08,52,Ladieswear,3.0,0,49.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1,8,2017,14.0,7.0,5.285714285714286,22.0,9.444444444444445
2989984,2017-08-09,52,Ladieswear,5.0,0,49.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2,8,2017,8.0,0.0,6.571428571428571,7.0,10.11111111111111
2991766,2017-08-10,52,Ladieswear,6.0,0,48.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,3,8,2017,3.0,4.0,7.285714285714286,5.0,9.777777777777779
2993548,2017-08-11,52,Ladieswear,9.0,0,48.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11,4,8,2017,9.0,3.0,7.428571428571429,10.0,10.222222222222221
2995330,2017-08-12,52,Ladieswear,14.0,0,48.403333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,5,8,2017,8.0,16.0,6.857142857142857,8.0,9.666666666666666
2997112,2017-08-13,52,Ladieswear,14.0,0,47.99666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,6,8,2017,5.0,14.0,8.142857142857142,12.0,8.0
2998894,2017-08-14,52,Ladieswear,13.0,0,47.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,8,2017,21.0,8.0,8.714285714285714,7.0,7.222222222222222
3000676,2017-08-15,52,Ladieswear,7.0,0,47.57,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15,1,8,2017,11.0,3.0,9.0,9.0,7.111111111111111
